#gene name,lfc,pval,condition
gene_188,-4.21832760927533e-07,1,sample_8
gene_597,-1.7686777395394e-06,0.630230716887703,sample_8
gene_721,1.62039801527104e-07,1,sample_8
gene_504,-4.22428327072571e-06,1,sample_8
gene_13,-3.82042284473947e-07,1,sample_8
gene_682,1.00734131608463e-05,0.212003281741067,sample_8
gene_472,-6.56089281704594e-07,0.324986190379796,sample_8
gene_298,-4.77429140464354e-07,0.987494651535635,sample_8
gene_407,-4.32525980160554e-07,1,sample_8
gene_942,-9.6559844871438e-07,0.00255658724433898,sample_8
gene_795,-9.30819380407847e-07,1,sample_8
gene_571,-1.27536682037676e-06,1,sample_8
gene_675,-3.46476723968598e-07,0.113251232908914,sample_8
gene_557,1.20324206672268e-06,1,sample_8
gene_798,-1.02790232591444e-07,0.833218192526871,sample_8
gene_314,4.25315510837493e-06,0.0865094236610897,sample_8
gene_351,-4.73614452654027e-07,0.113279646118291,sample_8
gene_829,-2.62870032765678e-07,1,sample_8
gene_984,-1.55376106331872e-06,1,sample_8
gene_633,7.96570988380792e-06,0.555435663537903,sample_8
gene_728,-5.11160920862725e-06,0.0540018914828344,sample_8
gene_517,3.99618828632302e-06,1,sample_8
gene_274,-6.38272872230653e-06,1,sample_8
gene_552,-5.5586595935319e-06,1,sample_8
gene_341,-1.6628253872887e-06,0.615237435090499,sample_8
gene_96,-5.09319635137329e-06,0.207246370980935,sample_8
gene_80,5.04391037455724e-08,1,sample_8
gene_918,-3.95517031490237e-06,1,sample_8
gene_197,-4.93482619729073e-06,1,sample_8
gene_60,-1.72045177344842e-06,1,sample_8
gene_276,4.07462050569516e-06,1,sample_8
gene_5,1.32439114382579,0.187248241436359,sample_8
gene_841,1.17368712052618e-05,0.366394930654185,sample_8
gene_822,2.22680669255286e-05,1,sample_8
gene_475,-1.42483234429216e-05,1,sample_8
gene_775,-4.55260290643737e-06,1,sample_8
gene_278,1.92867478667949e-06,1,sample_8
gene_334,-1.3252257605842e-07,1,sample_8
gene_789,4.026585090715e-07,1,sample_8
gene_686,-8.48311562603074e-08,0.94436986264017,sample_8
gene_930,-0.000325111488068922,1,sample_8
gene_625,-1.33531395885472e-06,1,sample_8
gene_152,-1.00165460094282e-05,1,sample_8
gene_560,4.1456343377247e-06,1,sample_8
gene_347,1.14325821666195e-05,0.95872694978189,sample_8
gene_826,3.88815715377041e-05,1,sample_8
gene_621,3.72751409646477e-06,1,sample_8
gene_442,2.20894145826114e-06,1,sample_8
gene_216,-2.1364010216002e-07,1,sample_8
gene_924,3.34820460670654e-07,1,sample_8
gene_801,1.11451242077231e-06,1,sample_8
gene_537,3.39899007884106e-06,0.55589483998395,sample_8
gene_478,5.80556384984238,0.006196281004441,sample_8
gene_876,-8.54162422557394e-06,1,sample_8
gene_805,6.40059927250289e-06,1,sample_8
gene_447,6.00806085342504e-07,1,sample_8
gene_499,-1.06491921118539e-06,1,sample_8
gene_326,-1.5007793274669e-06,1,sample_8
gene_507,6.84256277261158e-06,0.330630657584746,sample_8
gene_97,3.21232186341513e-06,1,sample_8
gene_631,-1.66882431931664e-07,1,sample_8
gene_782,4.99179724876258e-06,1,sample_8
gene_415,1.35978834662148e-05,1,sample_8
gene_348,2.4425083997763e-06,1,sample_8
gene_414,1.97756947644398,0.0279817743711219,sample_8
gene_732,3.14804899151964e-06,1,sample_8
gene_79,1.07863895166236e-06,1,sample_8
gene_868,-1.41415042430851e-06,1,sample_8
gene_143,-4.90421756429241e-06,0.460806780056554,sample_8
gene_970,-2.81884320129801e-06,1,sample_8
gene_150,-2.22567336475527e-06,1,sample_8
gene_330,6.30576323675129e-06,1,sample_8
gene_19,2.43888225598965e-06,1,sample_8
gene_320,1.26577980774959e-06,1,sample_8
gene_131,5.57606163425393e-06,1,sample_8
gene_107,6.6683270470282e-06,1,sample_8
gene_241,-8.09560632878584e-07,0.317175000513961,sample_8
gene_510,4.3480382222319e-06,1,sample_8
gene_871,-2.02747628539602e-06,1,sample_8
gene_698,9.78905750930057e-06,1,sample_8
gene_877,-8.35730522861482e-06,0.587995186243451,sample_8
gene_193,-1.15893499425427e-06,1,sample_8
gene_566,1.68272455804876e-05,1,sample_8
gene_66,4.33059514003332e-06,1,sample_8
gene_40,2.44028815190546e-06,1,sample_8
gene_690,-1.73774517994755e-06,1,sample_8
gene_664,-1.74290718721062e-05,1,sample_8
gene_977,-5.20192632977439e-06,1,sample_8
gene_89,-3.65036556112739e-06,0.226814799983241,sample_8
gene_578,2.31030511240906e-06,1,sample_8
gene_177,2.09156588936804e-05,1,sample_8
gene_20,-1.87089853200221e-07,1,sample_8
gene_626,-7.71522785049221e-08,1,sample_8
gene_867,1.3877512562745e-05,1,sample_8
gene_872,-2.40020397913485e-07,1,sample_8
gene_933,-4.55896176324673e-08,1,sample_8
gene_520,-2.34154270167201e-06,1,sample_8
gene_915,2.37830676303626e-06,1,sample_8
gene_720,-6.21015769978926e-07,1,sample_8
gene_901,1.83022650420639e-06,1,sample_8
gene_405,-4.90016190137061e-06,1,sample_8
gene_68,-5.71181863663077e-07,1,sample_8
gene_542,-4.2293564255026e-07,0.339893650252341,sample_8
gene_251,-2.77097910737334e-06,0.897455955829878,sample_8
gene_229,-2.36902740194773e-06,1,sample_8
gene_392,4.69046445297116e-07,1,sample_8
gene_155,4.85987312228191e-06,1,sample_8
gene_432,4.68575243786635e-06,0.658709102298805,sample_8
gene_716,-1.96154468175438e-06,0.139646247956814,sample_8
gene_590,-3.99449969230964e-06,0.0412979311917912,sample_8
gene_658,9.04908087055996e-07,1,sample_8
gene_655,-1.02990462674577e-06,0.960950910751415,sample_8
gene_439,-4.71517252843689e-07,1,sample_8
gene_843,1.38247528060093e-06,1,sample_8
gene_987,9.86400921024397e-06,1,sample_8
gene_898,2.27001201692867e-07,1,sample_8
gene_372,-2.75517471064399e-07,1,sample_8
gene_834,-1.49236553821529e-06,1,sample_8
gene_370,1.4390179617485e-06,1,sample_8
gene_982,-2.56385891299408e-06,0.464558368323918,sample_8
gene_199,-1.1543466151571e-07,1,sample_8
gene_182,2.21390506788722e-05,1,sample_8
gene_936,6.27219036330251e-07,1,sample_8
gene_410,-4.10380073941641e-08,1,sample_8
gene_420,3.56965231373755e-05,1,sample_8
gene_827,-4.19876237910127e-06,1,sample_8
gene_746,-6.21882588728989e-06,1,sample_8
gene_158,1.79555425399622e-06,1,sample_8
gene_958,1.609823756564e-07,1,sample_8
gene_157,-1.21465874994687e-06,1,sample_8
gene_338,1.1792366552311e-06,1,sample_8
gene_185,3.17315000557647e-06,1,sample_8
gene_835,1.21896751723237e-05,0.336066214608659,sample_8
gene_224,1.03126693999393e-05,1,sample_8
gene_916,-6.69123152689967e-07,0.124577708360351,sample_8
gene_661,1.04430392463869e-06,0.850634719443132,sample_8
gene_166,5.17674970255921e-07,1,sample_8
gene_848,7.22254069357769e-07,1,sample_8
gene_377,-9.55655045659866e-06,1,sample_8
gene_480,1.9238044069518e-05,1,sample_8
gene_591,-9.18064176505196e-07,1,sample_8
gene_859,1.36420106266156e-06,1,sample_8
gene_340,5.73811289069669e-06,1,sample_8
gene_309,-7.39173968956194e-07,1,sample_8
gene_64,2.9227188199672e-06,1,sample_8
gene_731,-1.48990926630781e-07,1,sample_8
gene_367,-4.0522847164705e-06,1,sample_8
gene_65,-3.01706641277746e-07,1,sample_8
gene_63,7.69070258503834e-06,1,sample_8
gene_489,7.2452851333494e-07,1,sample_8
gene_98,3.41219362171678e-06,1,sample_8
gene_88,-2.18685959640471e-05,1,sample_8
gene_953,-2.6384638406714e-07,1,sample_8
gene_117,1.00179393435188e-05,0.800136929353442,sample_8
gene_609,1.15600237940323e-05,1,sample_8
gene_854,-1.68969777815543e-06,0.222343652205829,sample_8
gene_247,2.6843264390727e-06,1,sample_8
gene_352,1.27235777191039e-05,1,sample_8
gene_521,2.25553530440303e-06,1,sample_8
gene_462,-5.09241914109462e-07,1,sample_8
gene_665,4.3177758371656e-07,0.572623282861835,sample_8
gene_944,5.03721025327262e-06,1,sample_8
gene_181,5.14158325999806e-06,1,sample_8
gene_773,-3.47813442021649e-06,1,sample_8
gene_346,7.08969999801193e-06,1,sample_8
gene_529,-3.7590332382528e-08,1,sample_8
gene_245,-5.46963022133566e-06,1,sample_8
gene_6,1.24956410686258e-05,1,sample_8
gene_733,-5.13219937934236e-06,0.513025738208037,sample_8
gene_239,-3.27042395855752e-07,0.946302671932832,sample_8
gene_932,-3.58091250524327e-06,1,sample_8
gene_335,-1.68303469421982e-06,1,sample_8
gene_28,-5.81796482232902e-06,1,sample_8
gene_515,-2.30816326898685e-06,1,sample_8
gene_630,-1.82088246143545e-05,1,sample_8
gene_758,-5.68801643554122e-06,1,sample_8
gene_741,-8.432623344077e-06,1,sample_8
gene_783,-2.4520036379054e-06,1,sample_8
gene_394,2.99330606421987e-06,1,sample_8
gene_332,-0.000224464664398181,1,sample_8
gene_833,1.04320607382365e-06,1,sample_8
gene_745,1.12421365487443e-05,1,sample_8
gene_383,-8.2535810922395e-07,0.931652576535983,sample_8
gene_430,-8.77353804378116e-07,1,sample_8
gene_882,1.22967962489533e-05,1,sample_8
gene_573,1.58683187198373e-06,1,sample_8
gene_779,-2.08443541127618e-06,1,sample_8
gene_496,-7.4834218285544e-07,0.881933204411146,sample_8
gene_307,1.40596396613546e-05,0.580311201816853,sample_8
gene_769,-6.25726850385415e-06,1,sample_8
gene_437,4.92006143751812,0.0264139480019912,sample_8
gene_381,-7.82262224406943e-06,1,sample_8
gene_78,4.58248147140887e-06,1,sample_8
gene_792,-1.89725820270599e-07,1,sample_8
gene_555,-4.40349439619266e-06,1,sample_8
gene_51,-3.11722773554456e-06,1,sample_8
gene_813,-1.6689056175514e-06,1,sample_8
gene_375,4.63040951806545e-05,1,sample_8
gene_689,2.21180212021991e-05,0.532706764274717,sample_8
gene_487,6.80120722684979e-06,1,sample_8
gene_44,0.000100723407843842,1,sample_8
gene_645,1.55666251358451e-06,1,sample_8
gene_500,1.15379869097632e-05,1,sample_8
gene_896,-5.44539926499885e-06,0.24005081013275,sample_8
gene_860,-4.23607962569537e-07,1,sample_8
gene_174,6.83170396037515e-06,1,sample_8
gene_528,3.14834780373298e-06,1,sample_8
gene_886,-1.04088353128554e-06,0.586088487163196,sample_8
gene_668,6.31845511351133e-06,1,sample_8
gene_710,-2.8131445505144e-06,1,sample_8
gene_305,-1.2697252357711e-05,1,sample_8
gene_122,-1.0444128731649e-06,0.100470033300022,sample_8
gene_820,-2.17998662715804e-05,0.533034688460691,sample_8
gene_210,-2.70029621217519e-06,1,sample_8
gene_884,-4.87063706838482e-06,1,sample_8
gene_580,7.72402551059758e-06,0.321034145708271,sample_8
gene_929,-2.2562432717555e-06,1,sample_8
gene_530,-1.15687601407569e-06,0.0297466093535354,sample_9
gene_683,-1.196953941091e-06,1,sample_9
gene_928,4.85420120940571e-06,0.246483219935248,sample_9
gene_793,1.43559769563858e-07,1,sample_9
gene_258,-9.69809458894486e-06,0.131858276327294,sample_9
gene_941,-2.14534848402581e-05,1,sample_9
gene_92,-1.40891604193156e-06,0.545010837591495,sample_9
gene_809,7.35173575779793e-06,1,sample_9
gene_106,1.54820889537287,0.0184159732823885,sample_9
gene_376,-9.08826737414716e-06,1,sample_9
gene_189,1.29321541772669e-05,1,sample_9
gene_386,-2.95307713766469e-06,0.00123611573385999,sample_9
gene_873,7.72338470980331e-06,0.140563785854723,sample_9
gene_52,4.38231464042011,0.0562884440892825,sample_9
gene_485,-5.90945569253174e-07,0.703017363054918,sample_9
gene_69,1.44502013612558,0.048056019172657,sample_9
gene_910,9.67735130658216e-06,1,sample_9
gene_994,3.15426423765751e-09,1,sample_9
gene_228,-1.82496554838478e-07,1,sample_9
gene_225,-4.45422278972222e-07,0.0110905808141085,sample_9
gene_130,-4.42440385265959e-07,1,sample_9
gene_879,3.03293883765129e-06,1,sample_9
gene_657,-1.03319201746057e-06,0.85218804269124,sample_9
gene_765,-9.5547334315485e-07,1,sample_9
gene_800,-1.03419708163265e-06,0.0110625112516105,sample_9
gene_788,1.93881432651332e-07,1,sample_9
gene_706,-1.88427881245238e-06,0.26370723802948,sample_9
gene_975,7.6167572727816e-06,0.234835215934485,sample_9
gene_359,2.53071492664706,0.00307689429355973,sample_9
gene_583,-1.08121740945512e-06,1,sample_9
gene_230,-1.1620148013916e-06,0.964863181883456,sample_9
gene_839,-6.24370554813503e-06,0.00396563955497138,sample_9
gene_523,1.08264613153227e-05,1,sample_9
gene_676,1.39201639836662e-06,0.724790953862557,sample_9
gene_506,-1.03966029193742e-07,0.884893668444203,sample_9
gene_508,-2.28142289315713e-06,1,sample_9
gene_214,-4.81557644942706e-06,2.73090034228019e-22,sample_9
gene_178,0.000112958008611723,1,sample_9
gene_327,1.27490550672815e-07,1,sample_9
gene_940,-8.17279670052955e-06,1,sample_9
gene_27,-6.58135534179711e-06,1,sample_9
gene_526,-7.66165607492535e-08,1,sample_9
gene_291,1.86735163957717e-07,1,sample_9
gene_513,2.57472356682957e-05,1,sample_9
gene_192,-1.68485161593532e-06,1,sample_9
gene_438,-5.15779425757533e-06,0.000698908990599749,sample_9
gene_350,-3.08270815709619e-06,1,sample_9
gene_378,1.77731600665969e-05,1,sample_9
gene_138,-5.40414421746686e-06,0.0204341248936202,sample_9
gene_750,3.14136506676054,0.00091402248095983,sample_9
gene_708,3.9440561354674,0.00329406564526145,sample_9
gene_12,4.88410633661158e-06,1,sample_9
gene_47,2.36529703998041,2.44122216423019e-05,sample_9
gene_880,7.6439895107713e-06,0.134148239376288,sample_9
gene_781,-6.74903917791003e-06,1,sample_9
gene_451,2.76838572810393,5.29487882644569e-06,sample_9
gene_456,7.7761527224381e-06,1,sample_9
gene_764,2.47208904891093,0.00435963829292138,sample_9
gene_113,2.21608296115966,0.00475478798700267,sample_9
gene_133,3.00665962533487e-06,0.641596306434763,sample_9
gene_126,-1.91543317598502e-05,9.27763922153267e-16,sample_9
gene_421,1.26718409822083e-05,1,sample_9
gene_62,-3.45268191471175e-08,1,sample_9
gene_810,2.55620106231705e-06,0.404573593517949,sample_9
gene_175,-1.96595056200923e-06,1,sample_9
gene_443,-3.45323435706043e-06,0.188606526385722,sample_9
gene_701,-6.85490792806327e-06,0.393263968380123,sample_9
gene_825,-3.24827233341768e-06,0.191548240372618,sample_9
gene_103,-1.06395774461563e-05,1,sample_9
gene_838,8.57717052283491e-06,1,sample_9
gene_777,3.70528311819313,0.0157983692844387,sample_9
gene_38,6.03681449471123e-06,0.375386418969939,sample_9
gene_894,-5.02614353964062e-06,1,sample_9
gene_821,-1.63360978417269e-06,0.515020942826764,sample_9
gene_324,-8.02802851237952e-06,0.408588556998465,sample_9
gene_875,-8.29965872022891e-06,2.94511307255917e-10,sample_9
gene_238,8.7219662419877e-06,0.50344353873559,sample_9
gene_723,-1.21607482851498e-05,0.592397846183155,sample_9
gene_455,1.37977987951739e-05,1,sample_9
gene_670,-1.06050538781808e-05,1,sample_9
gene_163,2.83296647744393e-06,0.759806531430101,sample_9
gene_339,-3.93366649286733e-06,1,sample_9
gene_11,2.6147238568319e-06,1,sample_9
gene_522,-1.06938545908308e-06,0.540707050411713,sample_9
gene_255,-9.04180542164837e-06,0.0763992148189238,sample_9
gene_129,2.71452674082316e-06,0.511793511464264,sample_9
gene_286,2.63378912025311e-06,1,sample_9
gene_85,-5.68416044335558e-06,1,sample_9
gene_76,-2.73963001753773e-06,0.318500737075402,sample_9
gene_712,1.30449370688087,0.182516061169197,sample_9
gene_891,2.05450708024358,0.00421903937577669,sample_9
gene_136,4.59270252682889e-06,1,sample_9
gene_384,-2.24296292914906e-06,1,sample_9
gene_440,1.58453910245559,0.044144624343216,sample_9
gene_851,-2.40650866697989e-06,0.0184166879746915,sample_9
gene_799,3.33377393124558e-06,1,sample_9
gene_461,-3.29781612674485e-05,1,sample_9
gene_221,-1.00869584392308e-05,1,sample_9
gene_141,-1.00467387189643e-05,0.103968082766162,sample_9
gene_302,-3.44192097260131e-06,1,sample_9
gene_964,4.82526309110107e-06,1,sample_9
gene_235,-1.02812118459676e-06,0.0604140460055114,sample_9
gene_469,-1.32735873247269e-06,0.0523134368457919,sample_9
gene_369,4.34224758329766e-06,1,sample_9
gene_784,3.16727026313203e-06,1,sample_9
gene_546,-2.02455072975621e-07,1,sample_9
gene_77,3.30270007605763e-06,0.439930928696079,sample_9
gene_797,2.33505221417473,0.0400947005574467,sample_9
gene_211,3.09894842184307,0.0002022715898468,sample_9
gene_849,-5.59675576528666e-07,1,sample_9
gene_215,5.2169955164823,1.35811290177436e-12,sample_9
gene_992,3.94234216912145e-06,0.964788894861725,sample_9
gene_883,-4.59519701859994e-06,0.834837214128543,sample_9
gene_995,-2.32964925583354e-06,1,sample_9
gene_641,-6.54081142952925e-06,0.51667378845425,sample_9
gene_622,1.62623445517259e-05,1,sample_9
gene_95,1.16136661796381e-05,0.182699775927042,sample_9
gene_287,-4.52673517769492e-06,1,sample_9
gene_256,1.55021966388346e-05,1,sample_9
gene_333,2.40229201418606,3.59888445379444e-05,sample_9
gene_651,1.3325347630053e-05,1,sample_9
gene_349,1.17254313287047,0.289989716981622,sample_9
gene_1,2.3248526290102e-05,1,sample_9
gene_473,1.2125672962119e-05,0.939358284482768,sample_9
gene_680,1.77537933344394e-05,1,sample_9
gene_532,3.68174106556677e-06,0.840367039820654,sample_9
gene_285,4.12844267262617e-06,0.871561083191552,sample_9
gene_365,6.29151600353072e-08,1,sample_9
gene_608,2.72861189093973e-08,1,sample_9
gene_615,-5.42434514083407e-06,0.184001367485441,sample_9
gene_53,-3.12156675154119e-07,1,sample_9
gene_588,-1.27420812781608e-06,0.150244503724431,sample_9
gene_201,2.43595774012394,0.0214105713154589,sample_9
gene_672,3.76890185410748,0.00670036933958538,sample_9
gene_265,2.41329643659372e-06,1,sample_9
gene_119,2.6620695524423,0.0212256427219119,sample_9
gene_908,-4.36868147798279e-07,0.492779648182732,sample_9
gene_441,3.5476902718604,0.00078039403381559,sample_9
gene_275,-5.70049978150855e-06,1,sample_9
gene_718,8.20948266753107e-06,1,sample_9
gene_943,5.00007982403568e-06,1,sample_9
gene_34,1.35064746159149e-05,0.183698603674431,sample_9
gene_7,3.19648008007222e-06,0.754917139396593,sample_9
gene_125,5.49675919433448e-06,0.941824472352271,sample_9
gene_250,9.64024886069383e-06,1,sample_9
gene_842,1.03770987809046e-05,1,sample_9
gene_511,9.08440616750846e-06,1,sample_9
gene_957,1.82485672518641e-06,0.762685163448287,sample_9
gene_116,5.85065849641083e-06,1,sample_9
gene_888,-2.15927731573412e-07,1,sample_9
gene_391,6.5104228721275,7.39454233475985e-09,sample_9
gene_749,8.91069993206386e-07,0.87723489129039,sample_9
gene_704,9.11271243996178e-07,0.993832430628164,sample_9
gene_137,3.7891452323746,0.000370665845178938,sample_9
gene_905,4.56653107149813,0.000715449582962234,sample_9
gene_81,-5.9853976630478e-07,0.0432665527122851,sample_9
gene_283,4.05085443779349e-06,0.99077144316945,sample_9
gene_425,1.66360740647158e-05,0.439899633686534,sample_9
gene_938,-1.80730392711626e-06,1,sample_9
gene_737,-6.42994871723225e-06,0.12298007848251,sample_9
gene_666,2.38171207607872,0.000200225107983458,sample_9
gene_937,3.13772563022789,7.8709262736964e-05,sample_9
gene_700,3.82360294230474e-06,1,sample_9
gene_388,-7.34128748544792e-06,0.629985179426242,sample_9
gene_554,-4.66839011156281e-05,1,sample_9
gene_533,1.70699526961602,0.046697187059629,sample_9
gene_259,1.06820432279154e-05,1,sample_9
gene_945,1.10067652581918,0.402020977313577,sample_9
gene_231,2.7748857191395e-06,1,sample_9
gene_711,6.26193763287941e-05,1,sample_9
gene_72,-4.18121674159713e-06,1,sample_9
gene_39,5.40479934577459e-06,1,sample_9
gene_90,1.72727963942597,0.0275273385705586,sample_9
gene_535,7.51740062766209e-06,1,sample_9
gene_337,1.7318287539493,8.02741175052713e-05,sample_9
gene_118,-2.05784209803636e-06,1,sample_9
gene_356,-6.73491074073178e-06,0.000920472066362295,sample_9
gene_23,7.75465634522795e-06,1,sample_9
gene_599,-7.15397000182939e-06,1,sample_9
gene_935,-1.10376695278895e-05,0.0538062976162765,sample_9
gene_911,-7.95149306519182e-06,1,sample_9
gene_885,4.2822298710077e-06,0.231180862622055,sample_9
gene_570,-6.01833089002671e-07,1,sample_9
gene_956,-6.8273514920743e-09,1,sample_9
gene_318,-6.23999871664505e-06,1,sample_9
gene_70,-1.48755276570436e-08,1,sample_9
gene_170,3.42924841678179e-06,1,sample_9
gene_417,-6.56175421132835e-06,1,sample_9
gene_921,-3.61856060240626e-06,1,sample_9
gene_864,1.87730624078618,0.0141101846060068,sample_9
gene_703,1.42535545632131e-05,1,sample_9
gene_471,-1.69718782551119e-05,1,sample_9
gene_585,-2.04970831810677e-05,0.0898356362766143,sample_9
gene_832,3.32094440523731e-06,0.856099929732706,sample_9
gene_404,-0.000270244503392498,1,sample_9
gene_850,-4.23773791604704e-06,0.88662921453001,sample_9
gene_559,-8.43618680451318e-06,1,sample_9
gene_364,1.74435836828434e-06,1,sample_9
gene_846,-6.12711884375576e-06,1,sample_9
